service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
booking,http2,10,10s,165.152,683.997,,216.18767191601046,1324.181,36.84342549862886,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/booking/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/booking/http2/vus-10.log
booking,http1,10,10s,160.73149999999998,365.66209999999995,,171.35306607929516,441.105,44.559697677173624,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/booking/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/booking/http1/vus-10.log
auth,http3,10,10s,132.101,12339.672799999998,,974.5586,13794.201,9.39666732671136,0.01818181818181818,1,p95>=1000|fail_rate>=0.01,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/auth/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/auth/http3/vus-10.log
auth,http2,10,10s,1.439,6.566899999999999,,2.324074603174605,41.59,187.95695169227886,1,1,fail_rate>=0.01,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/auth/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/auth/http2/vus-10.log
auth,http1,10,10s,1.164,5.847399999999989,,11.280297612114152,1297.805,152.19600576341543,0.9784507862550961,1,fail_rate>=0.01,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/auth/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/auth/http1/vus-10.log
gateway,http3,10,10s,4.0133125,19.103187,,7.382377864801858,162.417209,170.612087766994,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/gateway/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/gateway/http3/vus-10.log
gateway,http2,10,10s,4.3375,21.341,,7.450413372093031,137.694,171.46918285064922,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/gateway/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/gateway/http2/vus-10.log
gateway,http1,10,10s,6.43,111.1509999999999,,24.48318256949665,602.697,132.52447271987214,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/gateway/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/gateway/http1/vus-10.log
analytics,http3,10,10s,122.125,406.191,,179.8508463541666,1985.063,38.01464553817948,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/analytics/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/analytics/http3/vus-10.log
analytics,http2,10,10s,102.189,527.914,,151.54281179138306,1259.183,42.20913218024237,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/analytics/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/analytics/http2/vus-10.log
analytics,http1,10,10s,93.399,268.49,,106.7451289719627,532.774,52.880483978004094,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/analytics/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/analytics/http1/vus-10.log
media,http3,10,10s,20.699,996.8701999999978,,162.3608926174497,1754.341,12.634295566371303,0,0,,7,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/media/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/media/http3/vus-10.log
media,http2,10,10s,10.188,34.72249999999999,,14.208907284768209,104.853,14.921699124985635,0,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/media/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/media/http2/vus-10.log
media,http1,10,10s,14.712,545.2853999999996,,70.0183489932886,1047.755,14.708955671057604,0,0,,2,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/media/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/media/http1/vus-10.log
event-layer,http3,10,10s,24.5685,244.21439999999993,,81.66587249283661,1774.495,69.15186720939325,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/event-layer/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/event-layer/http3/vus-10.log
event-layer,http2,10,10s,14.828,189.3765999999999,,91.22157886676882,4345.554,64.80577817448574,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/event-layer/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/event-layer/http2/vus-10.log
event-layer,http1,10,10s,29.102,810.3155999999999,,126.04105959031665,2478.13,51.86709968450895,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/event-layer/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-120330/event-layer/http1/vus-10.log
