iso_ts,epoch_ts,inflight_requests,request_count,node_ready,node_not_ready
2026-03-22T00:26:27Z,1774139187,2,305139,1,0
2026-03-22T00:26:36Z,1774139196,1,305158,1,0
2026-03-22T00:26:45Z,1774139205,1,305183,1,0
2026-03-22T00:26:54Z,1774139214,1,305201,1,0
2026-03-22T00:27:03Z,1774139223,3,305227,1,0
2026-03-22T00:27:13Z,1774139233,1,305242,1,0
2026-03-22T00:27:22Z,1774139242,0,305267,1,0
2026-03-22T00:27:31Z,1774139251,0,305291,1,0
2026-03-22T00:27:40Z,1774139260,0,305311,1,0
2026-03-22T00:27:51Z,1774139271,1,305337,1,0
2026-03-22T00:28:00Z,1774139280,1,305356,1,0
2026-03-22T00:28:11Z,1774139291,0,305382,1,0
2026-03-22T00:28:21Z,1774139301,1,305403,1,0
2026-03-22T00:28:31Z,1774139311,1,305427,1,0
2026-03-22T00:28:40Z,1774139320,1,305450,1,0
2026-03-22T00:28:49Z,1774139329,1,305486,1,0
2026-03-22T00:28:59Z,1774139339,1,305502,1,0
2026-03-22T00:29:08Z,1774139348,2,305524,1,0
2026-03-22T00:29:17Z,1774139357,1,305534,1,0
2026-03-22T00:29:26Z,1774139366,0,305550,1,0
2026-03-22T00:29:36Z,1774139376,2,305571,1,0
2026-03-22T00:29:45Z,1774139385,1,305586,1,0
2026-03-22T00:29:55Z,1774139395,1,305602,1,0
2026-03-22T00:30:04Z,1774139404,0,305619,1,0
2026-03-22T00:30:13Z,1774139413,2,305638,1,0
2026-03-22T00:30:23Z,1774139423,1,305653,1,0
2026-03-22T00:30:34Z,1774139434,5,305935,1,0
2026-03-22T00:30:54Z,1774139454,5,306247,1,0
2026-03-22T14:24:36Z,1774189476,2,333456,1,0
2026-03-22T14:24:46Z,1774189486,0,333486,1,0
2026-03-22T14:24:55Z,1774189495,1,333512,1,0
2026-03-22T14:25:04Z,1774189504,1,333588,1,0
2026-03-22T14:25:13Z,1774189513,1,333611,1,0
2026-03-22T14:25:21Z,1774189521,0,333625,1,0
2026-03-22T14:25:30Z,1774189530,1,333647,1,0
2026-03-22T14:25:40Z,1774189540,1,333673,1,0
2026-03-22T14:25:50Z,1774189550,1,333699,1,0
2026-03-22T14:25:59Z,1774189559,2,333720,1,0
2026-03-22T14:26:08Z,1774189568,1,333746,1,0
2026-03-22T14:26:17Z,1774189577,1,333771,1,0
2026-03-22T14:26:26Z,1774189586,0,333789,1,0
2026-03-22T14:26:35Z,1774189595,3,333811,1,0
2026-03-22T14:26:45Z,1774189605,2,333825,1,0
2026-03-22T14:26:54Z,1774189614,1,333841,1,0
2026-03-22T14:27:03Z,1774189623,2,333859,1,0
2026-03-22T14:27:13Z,1774189633,1,333870,1,0
2026-03-22T14:27:22Z,1774189642,0,333881,1,0
2026-03-22T14:27:32Z,1774189652,1,333904,1,0
2026-03-22T14:27:41Z,1774189661,0,333920,1,0
2026-03-22T14:27:50Z,1774189670,2,333936,1,0
2026-03-22T14:27:58Z,1774189678,1,334069,1,0
2026-03-22T14:28:10Z,1774189690,8,334425,1,0
2026-03-22T14:28:21Z,1774189701,4,334555,1,0
2026-03-22T14:28:33Z,1774189713,1,334619,1,0
2026-03-22T14:28:43Z,1774189723,3,334678,1,0
2026-03-22T14:28:53Z,1774189733,2,334709,1,0
2026-03-22T14:29:03Z,1774189743,2,334780,1,0
2026-03-22T14:29:13Z,1774189753,1,334822,1,0
2026-03-22T14:29:22Z,1774189762,2,334856,1,0
2026-03-22T14:29:34Z,1774189774,2,334907,1,0
2026-03-22T14:29:43Z,1774189783,1,334967,1,0
2026-03-22T14:29:52Z,1774189792,6,335053,1,0
2026-03-22T14:30:01Z,1774189801,2,335084,1,0
2026-03-22T14:30:10Z,1774189810,2,335118,1,0
2026-03-22T14:30:19Z,1774189819,2,335156,1,0
2026-03-22T14:30:30Z,1774189830,2,335193,1,0
2026-03-22T14:30:39Z,1774189839,2,335233,1,0
2026-03-22T14:30:48Z,1774189848,1,335307,1,0
2026-03-22T14:30:57Z,1774189857,1,335328,1,0
2026-03-22T14:31:07Z,1774189867,1,335359,1,0
2026-03-22T14:31:17Z,1774189877,2,335392,1,0
2026-03-22T14:31:26Z,1774189886,0,335406,1,0
2026-03-22T14:31:36Z,1774189896,2,335424,1,0
2026-03-22T14:31:45Z,1774189905,0,335438,1,0
2026-03-22T14:31:54Z,1774189914,1,335482,1,0
2026-03-22T14:32:03Z,1774189923,1,335513,1,0
2026-03-22T14:32:12Z,1774189932,2,335537,1,0
2026-03-22T14:32:22Z,1774189942,2,335561,1,0
2026-03-22T14:32:32Z,1774189952,3,335587,1,0
2026-03-22T14:55:01Z,1774191301,0,338569,1,0
2026-03-22T14:55:10Z,1774191310,1,338598,1,0
2026-03-22T14:55:20Z,1774191320,2,338633,1,0
2026-03-22T14:55:28Z,1774191328,1,338693,1,0
2026-03-22T14:55:38Z,1774191338,2,338718,1,0
2026-03-22T14:55:47Z,1774191347,1,338744,1,0
2026-03-22T14:55:56Z,1774191356,1,338767,1,0
2026-03-22T14:56:05Z,1774191365,1,338787,1,0
2026-03-22T14:56:15Z,1774191375,1,338816,1,0
2026-03-22T14:56:24Z,1774191384,0,338834,1,0
2026-03-22T14:56:33Z,1774191393,1,338858,1,0
2026-03-22T14:56:42Z,1774191402,2,338884,1,0
2026-03-22T14:56:52Z,1774191412,0,338908,1,0
2026-03-22T14:57:00Z,1774191420,2,338921,1,0
2026-03-22T14:57:10Z,1774191430,1,338946,1,0
2026-03-22T14:57:19Z,1774191439,1,338968,1,0
2026-03-22T14:57:28Z,1774191448,0,338978,1,0
2026-03-22T14:57:37Z,1774191457,2,338997,1,0
2026-03-22T14:57:46Z,1774191466,2,339024,1,0
2026-03-22T14:57:55Z,1774191475,0,339033,1,0
2026-03-22T14:58:04Z,1774191484,2,339052,1,0
2026-03-22T14:58:13Z,1774191493,1,339067,1,0
2026-03-22T14:58:22Z,1774191502,6,339299,1,0
2026-03-22T14:58:33Z,1774191513,2,339551,1,0
2026-03-22T14:58:45Z,1774191525,3,339691,1,0
2026-03-22T14:58:56Z,1774191536,2,339722,1,0
2026-03-22T14:59:05Z,1774191545,2,339782,1,0
2026-03-22T14:59:16Z,1774191556,1,339835,1,0
2026-03-22T14:59:26Z,1774191566,2,339895,1,0
2026-03-22T14:59:36Z,1774191576,2,339926,1,0
2026-03-22T14:59:45Z,1774191585,1,339955,1,0
2026-03-22T14:59:54Z,1774191594,2,340016,1,0
2026-03-22T15:00:03Z,1774191603,2,340056,1,0
2026-03-22T15:00:12Z,1774191612,1,340142,1,0
2026-03-22T15:00:22Z,1774191622,1,340167,1,0
2026-03-22T15:00:31Z,1774191631,2,340198,1,0
2026-03-22T15:00:40Z,1774191640,3,340248,1,0
2026-03-22T15:00:50Z,1774191650,0,340284,1,0
2026-03-22T15:01:00Z,1774191660,2,340313,1,0
2026-03-22T15:01:09Z,1774191669,2,340393,1,0
2026-03-22T15:01:19Z,1774191679,2,340422,1,0
2026-03-22T15:01:28Z,1774191688,1,340443,1,0
2026-03-22T15:01:38Z,1774191698,4,340482,1,0
2026-03-22T15:01:47Z,1774191707,1,340510,1,0
2026-03-22T15:01:59Z,1774191719,1,340526,1,0
2026-03-22T15:02:10Z,1774191730,0,340546,1,0
2026-03-22T15:02:19Z,1774191739,2,340582,1,0
2026-03-22T15:02:28Z,1774191748,1,340610,1,0
2026-03-22T15:02:39Z,1774191759,1,340640,1,0
2026-03-22T15:02:51Z,1774191771,1,340669,1,0
2026-03-22T15:11:57Z,1774192317,2,342136,1,0
2026-03-22T15:12:06Z,1774192326,2,342159,1,0
2026-03-22T15:12:16Z,1774192336,1,342186,1,0
2026-03-22T15:12:25Z,1774192345,1,342256,1,0
2026-03-22T15:12:36Z,1774192356,0,342282,1,0
2026-03-22T15:12:47Z,1774192367,2,342315,1,0
2026-03-22T15:12:58Z,1774192378,0,342335,1,0
2026-03-22T15:13:08Z,1774192388,1,342357,1,0
2026-03-22T15:13:17Z,1774192397,0,342377,1,0
2026-03-22T15:13:26Z,1774192406,1,342397,1,0
2026-03-22T15:13:36Z,1774192416,1,342418,1,0
2026-03-22T15:13:45Z,1774192425,2,342451,1,0
2026-03-22T15:13:55Z,1774192435,1,342471,1,0
2026-03-22T15:14:04Z,1774192444,1,342485,1,0
2026-03-22T15:14:13Z,1774192453,2,342510,1,0
2026-03-22T15:14:22Z,1774192462,1,342524,1,0
2026-03-22T15:14:32Z,1774192472,0,342539,1,0
2026-03-22T15:14:43Z,1774192483,2,342562,1,0
2026-03-22T15:14:52Z,1774192492,1,342575,1,0
2026-03-22T15:15:02Z,1774192502,1,342600,1,0
2026-03-22T15:15:11Z,1774192511,2,342616,1,0
2026-03-22T15:15:21Z,1774192521,0,342633,1,0
2026-03-22T15:15:30Z,1774192530,0,342650,1,0
2026-03-22T15:15:39Z,1774192539,7,342808,1,0
2026-03-22T15:15:52Z,1774192552,4,342994,1,0
2026-03-22T15:16:05Z,1774192565,2,343228,1,0
2026-03-22T15:16:18Z,1774192578,1,343327,1,0
2026-03-22T15:16:28Z,1774192588,2,343360,1,0
2026-03-22T15:16:40Z,1774192600,6,343435,1,0
2026-03-22T15:16:52Z,1774192612,2,343469,1,0
2026-03-22T15:17:02Z,1774192622,4,343550,1,0
2026-03-22T15:17:12Z,1774192632,3,343586,1,0
2026-03-22T15:17:21Z,1774192641,1,343615,1,0
2026-03-22T15:17:31Z,1774192651,2,343678,1,0
2026-03-22T15:17:40Z,1774192660,1,343711,1,0
2026-03-22T15:17:48Z,1774192669,2,343810,1,0
2026-03-22T15:17:58Z,1774192678,1,343833,1,0
2026-03-22T15:18:08Z,1774192688,1,343879,1,0
2026-03-22T15:18:18Z,1774192698,2,343921,1,0
2026-03-22T15:18:28Z,1774192708,0,343957,1,0
2026-03-22T15:18:37Z,1774192717,2,344041,1,0
2026-03-22T15:18:46Z,1774192726,2,344070,1,0
2026-03-22T15:18:55Z,1774192735,2,344093,1,0
2026-03-22T15:19:05Z,1774192745,1,344120,1,0
2026-03-22T15:19:14Z,1774192754,2,344152,1,0
2026-03-22T15:19:24Z,1774192764,1,344168,1,0
2026-03-22T15:19:33Z,1774192773,2,344185,1,0
2026-03-22T15:19:42Z,1774192782,4,344202,1,0
2026-03-22T15:19:52Z,1774192792,1,344249,1,0
2026-03-22T15:31:45Z,1774193505,2,346145,1,0
2026-03-22T15:31:55Z,1774193515,1,346169,1,0
2026-03-22T15:32:05Z,1774193525,1,346204,1,0
2026-03-22T15:32:14Z,1774193534,2,346277,1,0
2026-03-22T15:32:23Z,1774193543,1,346294,1,0
2026-03-22T15:32:33Z,1774193553,3,346323,1,0
2026-03-22T15:32:42Z,1774193562,0,346339,1,0
2026-03-22T15:32:51Z,1774193571,0,346363,1,0
2026-03-22T15:33:00Z,1774193580,1,346385,1,0
2026-03-22T15:33:10Z,1774193590,1,346406,1,0
2026-03-22T15:33:19Z,1774193599,0,346429,1,0
2026-03-22T15:33:28Z,1774193608,2,346460,1,0
2026-03-22T15:33:37Z,1774193617,1,346473,1,0
2026-03-22T15:33:46Z,1774193626,1,346495,1,0
2026-03-22T15:33:55Z,1774193635,2,346511,1,0
2026-03-22T15:34:04Z,1774193644,1,346532,1,0
2026-03-22T15:34:13Z,1774193653,1,346555,1,0
2026-03-22T15:34:22Z,1774193662,2,346569,1,0
2026-03-22T15:34:31Z,1774193671,1,346595,1,0
2026-03-22T15:34:40Z,1774193680,1,346608,1,0
2026-03-22T15:34:50Z,1774193690,2,346639,1,0
2026-03-22T15:34:59Z,1774193699,2,346660,1,0
2026-03-22T15:35:08Z,1774193708,1,346849,1,0
2026-03-22T15:35:18Z,1774193718,6,347124,1,0
2026-03-22T15:35:29Z,1774193729,7,347296,1,0
2026-03-22T15:35:40Z,1774193740,2,347342,1,0
2026-03-22T15:35:50Z,1774193750,2,347408,1,0
2026-03-22T15:36:01Z,1774193761,2,347460,1,0
2026-03-22T15:36:12Z,1774193772,1,347520,1,0
2026-03-22T15:36:21Z,1774193781,2,347549,1,0
2026-03-22T15:36:30Z,1774193790,2,347578,1,0
2026-03-22T15:36:39Z,1774193799,2,347629,1,0
2026-03-22T15:36:48Z,1774193808,0,347680,1,0
2026-03-22T15:36:58Z,1774193818,1,347772,1,0
2026-03-22T15:37:07Z,1774193827,2,347815,1,0
2026-03-22T15:37:16Z,1774193836,2,347855,1,0
2026-03-22T15:37:26Z,1774193846,1,347894,1,0
2026-03-22T15:37:35Z,1774193855,2,347930,1,0
2026-03-22T15:37:44Z,1774193864,3,348012,1,0
2026-03-22T15:37:54Z,1774193874,1,348031,1,0
2026-03-22T15:38:03Z,1774193883,1,348070,1,0
2026-03-22T15:38:12Z,1774193892,2,348088,1,0
2026-03-22T15:38:22Z,1774193902,0,348106,1,0
2026-03-22T15:38:31Z,1774193911,2,348117,1,0
2026-03-22T15:38:40Z,1774193920,0,348125,1,0
2026-03-22T15:38:49Z,1774193929,1,348174,1,0
2026-03-22T15:38:58Z,1774193938,1,348199,1,0
2026-03-22T15:39:07Z,1774193947,2,348231,1,0
2026-03-22T15:39:16Z,1774193956,2,348258,1,0
2026-03-22T15:39:25Z,1774193965,1,348282,1,0
2026-03-22T15:39:34Z,1774193974,1,348302,1,0
2026-03-22T15:39:43Z,1774193983,2,348346,1,0
2026-03-22T15:54:27Z,1774194867,1,350597,1,0
2026-03-22T15:54:36Z,1774194876,1,350623,1,0
2026-03-22T15:54:46Z,1774194886,0,350673,1,0
2026-03-22T15:55:03Z,1774194903,1,350740,1,0
2026-03-22T15:55:13Z,1774194913,2,350767,1,0
2026-03-22T15:55:27Z,1774194927,0,350790,1,0
2026-03-22T15:55:38Z,1774194938,1,350813,1,0
2026-03-22T15:55:49Z,1774194949,1,350846,1,0
2026-03-22T15:55:58Z,1774194958,2,350865,1,0
2026-03-22T15:56:07Z,1774194967,1,350889,1,0
2026-03-22T15:56:18Z,1774194978,0,350912,1,0
2026-03-22T15:56:30Z,1774194990,0,350941,1,0
2026-03-22T15:56:38Z,1774194998,0,350959,1,0
2026-03-22T15:56:48Z,1774195008,0,350988,1,0
2026-03-22T15:56:58Z,1774195018,1,351013,1,0
2026-03-22T15:57:07Z,1774195027,0,351046,1,0
2026-03-22T15:57:17Z,1774195037,0,351076,1,0
2026-03-22T15:57:27Z,1774195047,2,351124,1,0
2026-03-22T15:57:37Z,1774195057,1,351165,1,0
2026-03-22T15:57:47Z,1774195067,8,351268,1,0
2026-03-22T15:57:58Z,1774195078,1,351291,1,0
2026-03-22T15:58:08Z,1774195088,2,351331,1,0
2026-03-22T15:58:18Z,1774195098,3,351369,1,0
2026-03-22T15:58:30Z,1774195110,1,351396,1,0
2026-03-22T15:58:40Z,1774195120,3,702883,1,0
2026-03-22T15:58:58Z,1774195138,2,351501,1,0
2026-03-22T15:59:09Z,1774195149,0,351559,1,0
2026-03-22T15:59:18Z,1774195158,0,351585,1,0
2026-03-22T15:59:28Z,1774195168,0,351605,1,0
2026-03-22T15:59:40Z,1774195180,2,351633,1,0
2026-03-22T15:59:49Z,1774195189,0,351666,1,0
2026-03-22T15:59:58Z,1774195198,0,351673,1,0
2026-03-22T16:00:09Z,1774195209,0,351687,1,0
2026-03-22T16:00:19Z,1774195219,2,351732,1,0
2026-03-22T16:00:30Z,1774195230,2,351755,1,0
2026-03-22T16:00:41Z,1774195241,0,351780,1,0
2026-03-22T16:00:51Z,1774195251,2,351806,1,0
2026-03-22T16:01:00Z,1774195260,2,351824,1,0
2026-03-22T16:01:10Z,1774195270,1,351848,1,0
2026-03-22T16:01:20Z,1774195280,1,351875,1,0
2026-03-22T16:01:29Z,1774195289,2,351909,1,0
2026-03-22T16:01:40Z,1774195300,2,351962,1,0
2026-03-22T16:01:50Z,1774195310,1,352000,1,0
2026-03-22T16:01:59Z,1774195319,2,352031,1,0
2026-03-22T16:02:09Z,1774195329,2,352072,1,0
2026-03-22T16:02:20Z,1774195340,2,352097,1,0
2026-03-22T17:17:12Z,1774199832,1,360200,1,0
2026-03-22T17:17:22Z,1774199842,4,360227,1,0
2026-03-22T17:17:32Z,1774199852,1,360237,1,0
2026-03-22T17:17:41Z,1774199861,1,360321,1,0
2026-03-22T17:17:50Z,1774199870,1,360345,1,0
2026-03-22T17:18:00Z,1774199880,0,360367,1,0
2026-03-22T17:18:09Z,1774199889,2,360388,1,0
2026-03-22T17:18:18Z,1774199898,0,360409,1,0
2026-03-22T17:18:27Z,1774199907,0,360433,1,0
2026-03-22T17:18:37Z,1774199917,1,360453,1,0
2026-03-22T17:18:45Z,1774199925,0,360471,1,0
2026-03-22T17:18:54Z,1774199934,2,360505,1,0
2026-03-22T17:19:04Z,1774199944,2,360516,1,0
2026-03-22T17:19:13Z,1774199953,0,360527,1,0
2026-03-22T17:19:22Z,1774199962,2,360555,1,0
2026-03-22T17:19:31Z,1774199971,2,360584,1,0
2026-03-22T17:19:41Z,1774199981,2,360610,1,0
2026-03-22T17:19:50Z,1774199990,2,360641,1,0
2026-03-22T17:19:59Z,1774199999,2,360702,1,0
2026-03-22T17:20:08Z,1774200008,0,360740,1,0
2026-03-22T17:20:16Z,1774200016,3,360832,1,0
2026-03-22T17:20:27Z,1774200027,2,360867,1,0
2026-03-22T17:20:35Z,1774200035,2,360904,1,0
2026-03-22T17:20:45Z,1774200045,1,360946,1,0
2026-03-22T17:20:54Z,1774200054,1,360994,1,0
2026-03-22T17:21:04Z,1774200064,2,361078,1,0
2026-03-22T17:21:14Z,1774200074,2,361105,1,0
2026-03-22T17:21:23Z,1774200083,2,361128,1,0
2026-03-22T17:21:32Z,1774200092,2,361152,1,0
2026-03-22T17:21:41Z,1774200101,0,361180,1,0
2026-03-22T17:21:51Z,1774200111,1,361198,1,0
2026-03-22T17:22:00Z,1774200120,0,361215,1,0
2026-03-22T17:22:09Z,1774200129,2,361229,1,0
2026-03-22T17:22:19Z,1774200139,1,361273,1,0
2026-03-22T17:22:27Z,1774200147,1,361295,1,0
2026-03-22T17:22:36Z,1774200156,1,361315,1,0
2026-03-22T17:22:46Z,1774200166,2,361342,1,0
2026-03-22T17:22:55Z,1774200175,3,361369,1,0
2026-03-22T17:23:04Z,1774200184,1,361389,1,0
2026-03-22T17:23:14Z,1774200194,2,361421,1,0
2026-03-22T17:23:23Z,1774200203,2,361486,1,0
2026-03-22T17:23:32Z,1774200212,3,361526,1,0
2026-03-22T17:23:42Z,1774200222,1,361562,1,0
2026-03-22T17:23:51Z,1774200231,3,361604,1,0
2026-03-22T17:24:01Z,1774200241,4,361759,1,0
2026-03-22T17:24:10Z,1774200250,2,361782,1,0
2026-03-22T17:24:19Z,1774200259,0,361794,1,0
2026-03-22T17:24:28Z,1774200268,1,361807,1,0
2026-03-22T17:24:37Z,1774200277,1,361817,1,0
2026-03-22T17:24:47Z,1774200287,1,361832,1,0
2026-03-22T17:24:56Z,1774200296,0,361849,1,0
2026-03-22T17:25:05Z,1774200305,1,361858,1,0
2026-03-22T18:59:25Z,1774205965,0,369526,1,0
2026-03-22T18:59:35Z,1774205975,0,369553,1,0
2026-03-22T18:59:45Z,1774205985,1,369572,1,0
2026-03-22T18:59:55Z,1774205995,3,369647,1,0
2026-03-22T19:00:04Z,1774206004,0,369666,1,0
2026-03-22T19:00:13Z,1774206013,1,369699,1,0
2026-03-22T19:00:23Z,1774206023,1,369717,1,0
2026-03-22T19:00:32Z,1774206032,2,369741,1,0
2026-03-22T19:00:42Z,1774206042,1,369763,1,0
2026-03-22T19:00:51Z,1774206051,1,369785,1,0
2026-03-22T19:01:00Z,1774206060,0,369804,1,0
2026-03-22T19:01:09Z,1774206069,2,369834,1,0
2026-03-22T19:01:18Z,1774206078,2,369850,1,0
2026-03-22T19:01:27Z,1774206087,1,369863,1,0
2026-03-22T19:01:36Z,1774206096,2,369887,1,0
2026-03-22T19:01:46Z,1774206106,1,369915,1,0
2026-03-22T19:01:56Z,1774206116,1,369942,1,0
2026-03-22T19:02:05Z,1774206125,3,369969,1,0
2026-03-22T19:02:14Z,1774206134,2,370023,1,0
2026-03-22T19:02:23Z,1774206143,0,370071,1,0
2026-03-22T19:02:32Z,1774206152,7,370160,1,0
2026-03-22T19:02:44Z,1774206164,1,370194,1,0
2026-03-22T19:02:54Z,1774206174,1,370226,1,0
2026-03-22T19:03:04Z,1774206184,2,370262,1,0
2026-03-22T19:03:14Z,1774206194,2,370311,1,0
2026-03-22T19:03:24Z,1774206204,2,370352,1,0
2026-03-22T19:03:34Z,1774206214,1,370429,1,0
2026-03-22T19:03:45Z,1774206225,1,370459,1,0
2026-03-22T19:03:54Z,1774206234,2,370479,1,0
2026-03-22T19:04:03Z,1774206243,2,370510,1,0
2026-03-22T19:04:12Z,1774206252,3,370529,1,0
2026-03-22T19:04:22Z,1774206262,0,370540,1,0
2026-03-22T19:04:31Z,1774206271,0,370558,1,0
2026-03-22T19:04:40Z,1774206280,2,370600,1,0
2026-03-22T19:04:50Z,1774206290,1,370625,1,0
2026-03-22T19:05:00Z,1774206300,2,370654,1,0
2026-03-22T19:05:09Z,1774206309,0,370672,1,0
2026-03-22T19:05:20Z,1774206320,1,370700,1,0
2026-03-22T19:05:29Z,1774206329,0,370721,1,0
2026-03-22T19:05:39Z,1774206339,0,370750,1,0
2026-03-22T19:05:48Z,1774206348,2,370804,1,0
2026-03-22T19:05:57Z,1774206357,1,370851,1,0
2026-03-22T19:06:07Z,1774206367,3,370890,1,0
2026-03-22T19:06:16Z,1774206376,2,370914,1,0
2026-03-22T19:06:25Z,1774206385,2,370947,1,0
2026-03-22T19:06:34Z,1774206394,3,371061,1,0
2026-03-22T19:06:44Z,1774206404,2,371129,1,0
2026-03-22T19:06:54Z,1774206414,0,371140,1,0
2026-03-22T19:07:04Z,1774206424,1,371152,1,0
2026-03-22T19:07:13Z,1774206433,1,371171,1,0
2026-03-22T19:07:23Z,1774206443,2,371188,1,0
2026-03-22T19:58:49Z,1774209529,2,375366,1,0
2026-03-22T19:59:00Z,1774209540,1,375393,1,0
2026-03-22T19:59:09Z,1774209549,1,375422,1,0
2026-03-22T19:59:18Z,1774209558,4,375490,1,0
2026-03-22T19:59:27Z,1774209567,1,375516,1,0
2026-03-22T19:59:36Z,1774209576,1,375541,1,0
2026-03-22T19:59:45Z,1774209585,1,375562,1,0
2026-03-22T19:59:54Z,1774209594,1,375585,1,0
2026-03-22T20:00:03Z,1774209603,1,375605,1,0
2026-03-22T20:00:12Z,1774209612,1,375630,1,0
2026-03-22T20:00:22Z,1774209622,2,375656,1,0
2026-03-22T20:00:31Z,1774209631,1,375671,1,0
2026-03-22T20:00:41Z,1774209641,2,375696,1,0
2026-03-22T20:00:50Z,1774209650,0,375708,1,0
2026-03-22T20:00:59Z,1774209659,1,375732,1,0
2026-03-22T20:01:10Z,1774209670,1,375766,1,0
2026-03-22T20:01:19Z,1774209679,1,375793,1,0
2026-03-22T20:01:28Z,1774209688,2,375822,1,0
2026-03-22T20:01:37Z,1774209697,2,375864,1,0
2026-03-22T20:01:47Z,1774209707,1,375927,1,0
2026-03-22T20:01:57Z,1774209717,2,375992,1,0
2026-03-22T20:02:06Z,1774209726,1,376053,1,0
2026-03-22T20:02:15Z,1774209735,3,376086,1,0
2026-03-22T20:02:27Z,1774209747,3,376127,1,0
2026-03-22T20:02:36Z,1774209756,2,376162,1,0
2026-03-22T20:02:45Z,1774209765,2,376201,1,0
2026-03-22T20:02:54Z,1774209774,3,376250,1,0
2026-03-22T20:03:04Z,1774209784,0,376308,1,0
2026-03-22T20:03:14Z,1774209794,2,376334,1,0
2026-03-22T20:03:24Z,1774209804,2,376363,1,0
2026-03-22T20:03:33Z,1774209813,4,376391,1,0
2026-03-22T20:03:42Z,1774209822,0,376405,1,0
2026-03-22T20:03:52Z,1774209832,1,376415,1,0
2026-03-22T20:04:02Z,1774209842,5,376473,1,0
2026-03-22T20:04:20Z,1774209860,2,376499,1,0
2026-03-22T20:04:32Z,1774209872,1,376527,1,0
2026-03-22T20:04:43Z,1774209883,2,753114,1,0
2026-03-22T20:05:01Z,1774209901,1,376585,1,0
2026-03-22T20:05:14Z,1774209914,2,376611,1,0
2026-03-22T20:05:26Z,1774209926,2,376643,1,0
2026-03-22T20:05:36Z,1774209936,2,376705,1,0
2026-03-22T20:05:45Z,1774209945,1,376745,1,0
2026-03-22T20:05:56Z,1774209956,1,376788,1,0
2026-03-22T20:06:06Z,1774209966,2,376818,1,0
2026-03-22T20:06:15Z,1774209975,6,376886,1,0
2026-03-22T20:06:27Z,1774209987,5,377010,1,0
2026-03-22T20:06:36Z,1774209997,0,377025,1,0
2026-03-22T20:06:46Z,1774210006,1,377039,1,0
2026-03-22T22:54:16Z,1774220056,1,390874,1,0
2026-03-22T22:54:28Z,1774220068,0,390898,1,0
2026-03-22T22:54:37Z,1774220077,1,390920,1,0
2026-03-22T22:54:50Z,1774220090,1,390962,1,0
2026-03-22T22:55:00Z,1774220100,1,391028,1,0
2026-03-22T22:55:11Z,1774220111,2,391062,1,0
2026-03-22T22:55:22Z,1774220122,2,391081,1,0
2026-03-22T22:55:34Z,1774220134,2,391101,1,0
2026-03-22T22:55:44Z,1774220144,1,391130,1,0
2026-03-22T22:55:56Z,1774220156,1,391160,1,0
2026-03-22T22:56:05Z,1774220165,1,391188,1,0
2026-03-22T22:56:15Z,1774220175,1,391210,1,0
2026-03-22T22:56:25Z,1774220185,2,391238,1,0
2026-03-22T22:56:34Z,1774220194,2,391248,1,0
2026-03-22T22:56:43Z,1774220203,3,391270,1,0
2026-03-22T22:56:55Z,1774220215,3,391302,1,0
2026-03-22T22:57:05Z,1774220225,1,391335,1,0
2026-03-22T22:57:14Z,1774220234,1,391364,1,0
2026-03-22T22:57:25Z,1774220245,2,391405,1,0
2026-03-22T22:57:34Z,1774220254,3,391451,1,0
2026-03-22T22:57:44Z,1774220264,0,391482,1,0
2026-03-22T22:57:54Z,1774220274,1,391585,1,0
2026-03-22T22:58:07Z,1774220287,1,391611,1,0
2026-03-22T22:58:17Z,1774220297,1,391650,1,0
2026-03-22T22:58:28Z,1774220308,2,391686,1,0
2026-03-22T22:58:38Z,1774220318,1,391710,1,0
2026-03-22T22:58:48Z,1774220328,2,391740,1,0
2026-03-22T22:58:59Z,1774220339,2,391789,1,0
2026-03-22T22:59:18Z,1774220358,5,391834,1,0
2026-03-22T22:59:29Z,1774220369,2,391895,1,0
2026-03-22T22:59:39Z,1774220379,3,391920,1,0
2026-03-22T22:59:48Z,1774220388,0,391938,1,0
2026-03-22T22:59:59Z,1774220399,2,391961,1,0
2026-03-22T23:00:09Z,1774220409,2,391990,1,0
2026-03-22T23:00:18Z,1774220419,0,392000,1,0
2026-03-22T23:00:28Z,1774220428,0,392010,1,0
2026-03-22T23:00:37Z,1774220437,2,392048,1,0
2026-03-22T23:00:47Z,1774220447,2,392075,1,0
2026-03-22T23:00:57Z,1774220457,0,392117,1,0
2026-03-22T23:01:15Z,1774220475,1,392147,1,0
2026-03-22T23:01:26Z,1774220486,2,392171,1,0
2026-03-22T23:01:36Z,1774220496,1,392196,1,0
2026-03-22T23:01:45Z,1774220505,2,392222,1,0
2026-03-22T23:01:55Z,1774220515,2,392287,1,0
2026-03-22T23:02:04Z,1774220524,1,392326,1,0
2026-03-22T23:02:14Z,1774220534,2,392364,1,0
2026-03-23T00:11:36Z,1774224696,1,398333,1,0
2026-03-23T00:11:46Z,1774224706,1,398364,1,0
2026-03-23T00:11:56Z,1774224716,1,398401,1,0
2026-03-23T00:12:05Z,1774224725,1,398467,1,0
2026-03-23T00:12:14Z,1774224734,1,398489,1,0
2026-03-23T00:12:23Z,1774224743,0,398512,1,0
2026-03-23T00:12:32Z,1774224752,1,398533,1,0
2026-03-23T00:12:42Z,1774224762,1,398554,1,0
