service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
analytics,http1,50,60s,340.438,915.792,,400.33056372004336,1830.675,103.52879567766539,0.00047611490239644503,1,rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/analytics/http1/vus-50.log
media,http3,10,60s,84.615,271.972,,109.25593562708097,711.559,14.961216905862926,0.0011098779134295228,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http3/vus-10.log
media,http3,20,60s,150.767,706.4588499999996,,246.18421492204953,3304.409,14.923633870945334,0,0,,5,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http3/vus-20.log
media,http3,30,60s,160.35,505.18,,208.0679977802444,1347.146,14.928473475109868,0,1,rps_stall,4,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http3/vus-30.log
media,http2,10,60s,17.259,376.7477999999996,,169.75980963302732,5077.16,14.51612277623445,0.0011467889908256881,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-10.log
media,http2,20,60s,26.926,147.973,,47.043892341842344,727.757,14.98943835190044,0,0,,4,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-20.log
media,http2,30,60s,65.562,378.557,,110.00484239733632,1197.388,14.980895533992191,0.0011098779134295228,0,,4,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-30.log
media,http2,40,60s,107.657,373.122,,142.23944839067704,910.524,14.955183166884026,0,1,rps_stall,7,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http2/vus-40.log
media,http1,10,60s,16.252499999999998,80.12089999999992,,26.22512000000003,323.639,14.971248216841163,0.0011111111111111111,0,,7,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-10.log
media,http1,20,60s,36.2565,282.18109999999916,,256.1327927400469,5714.199,14.206694360737513,0.00234192037470726,0,,3,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-20.log
media,http1,30,60s,70.798,404.256,,117.43280133185344,1296.68,14.963025715778173,0,0,,4,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-30.log
media,http1,40,60s,105.651,429.318,,147.96302441731407,1061.156,14.957431995188786,0.0011098779134295228,0,,6,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-40.log
media,http1,50,60s,141.757,453.591,,191.62285238623744,2120.024,14.932862447089438,0.0011098779134295228,1,rps_stall,7,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/media/http1/vus-50.log
event-layer,http3,10,60s,165.543,572.1558999999999,,239.90591812080535,8696.264,33.183753543089495,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-10.log
event-layer,http3,20,60s,54.948,378.43459999999993,,111.47472447954065,3604.986,115.83807709523805,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-20.log
event-layer,http3,30,60s,150.7635,496.46949999999964,,201.25031210005895,2187.073,114.04683105222533,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-30.log
event-layer,http3,40,60s,194.0265,525.6978499999998,,253.45975378392552,5833.104,126.69544425400453,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-40.log
event-layer,http3,50,60s,279.571,689.2509,,322.5855981177676,2072.675,129.86455950587188,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-50.log
event-layer,http3,60,60s,358.1515,894.9299999999995,,422.1296613721318,9146.525,121.72922374044171,0,1,rps_stall,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http3/vus-60.log
event-layer,http2,10,60s,138.355,512.9262,,197.35536817204277,5055.306,38.71282471963548,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-10.log
event-layer,http2,20,60s,49.236999999999995,214.5292499999997,,73.879716704036,1231.067,148.2866179506337,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-20.log
event-layer,http2,30,60s,121.862,394.785,,176.3937235270963,4476.273,125.6405466987662,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-30.log
event-layer,http2,40,60s,201.083,595.9596999999999,,251.6839743490093,2174.634,127.65597694909127,0,1,rps_stall,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http2/vus-40.log
event-layer,http1,10,60s,97.187,380.8888999999998,,135.78988513291776,1566.557,50.60421045299637,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-10.log
event-layer,http1,20,60s,176.298,492.77589999999975,,228.11755595667773,5253.487,68.98936049569262,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-20.log
event-layer,http1,30,60s,189.511,590.4417999999998,,236.32375539805523,2286.451,100.85914804691589,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-30.log
event-layer,http1,40,60s,157.904,509.8162499999999,,225.08336573525943,6719.126,139.36190102701272,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-40.log
event-layer,http1,50,60s,236.253,615.0882999999999,,277.15424449438154,2766.188,147.27885599874392,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-50.log
event-layer,http1,60,60s,294.1295,759.4497999999998,,347.94326309226955,3600.473,146.42613830388606,0,0,,,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-115253/event-layer/http1/vus-60.log
